ID,BAD,LOAN,MORTDUE,VALUE,YOJ,CLAGE,NINQ,CLNO,DEBTINC,DEROGzero,REASON_HomeImp,REASON_IsMissing,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,DELINQcat_1,DELINQcat_1+
2861,True,-0.24373439588162435,0.43549951128048026,0.07251920220407658,0.8608253629150259,0.057190327327467975,-0.7463465877229601,1.5922336223840476,0.13686152257149953,True,0,0,0,0,1,0,0,0,1
2862,False,-0.24373439588162435,0.8877993406523665,0.3934625382318924,-1.0690165409822787,-0.6878134415850349,0.5535440209353806,-0.023827409935414955,0.620167007653415,True,0,0,0,1,0,0,0,0,0
2863,False,-0.24373439588162435,1.0307469823976751,0.5796377169122333,1.1365170634717836,0.0014791786653993015,-0.7463465877229601,-0.42784266801528065,0.802823790156151,True,0,0,0,1,0,0,0,0,0
2864,True,-0.24373439588162435,0.7356718077749307,-0.22301686031443,-0.655478990147142,0.7009860398704456,-0.7463465877229601,0.17818021910451787,-2.0092674354483866,True,1,0,0,1,0,0,0,0,0
2865,False,-0.24373439588162435,-0.10200593743932805,-0.16306833428449738,-1.0690165409822787,-0.81457047300781,0.5535440209353806,0.3801878481444507,-0.15798245905631544,False,0,0,0,1,0,0,0,0,1
2866,False,-0.24373439588162435,-0.10771167087780498,-0.20373182138567716,-0.2419414393120053,1.5506128480056982,-0.7463465877229601,-0.2258350389753478,-0.5325252913216058,True,1,0,0,1,0,0,0,0,0
2867,False,-0.24373439588162435,-0.01231180778647081,-0.08105014004884915,0.1715961115231314,-0.8367486693006054,-0.7463465877229601,-1.033865555135079,0.46220331896719,True,1,0,1,0,0,0,0,0,0
2868,False,-0.24373439588162435,0.39746128835730077,0.1771896643877837,-0.2419414393120053,-0.5078460739978916,0.5535440209353806,-0.023827409935414955,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
2869,False,-0.24373439588162435,-0.35016730379015104,-0.364035621677215,0.1715961115231314,-0.02187605994076627,-0.7463465877229601,-0.7308541115751799,-0.7766352535649256,True,1,0,0,0,1,0,0,0,1
2870,False,-0.24373439588162435,0.44861001878133616,0.27133383292169533,-0.1040955890336264,0.3244578064319707,0.5535440209353806,1.4912298078640813,1.113209709240849,True,0,0,0,0,1,0,0,0,0
2871,False,-0.24373439588162435,-1.3360926831436812,1.3986742089278372,-0.1040955890336264,1.6380999292151666,-0.7463465877229601,0.48119166266441715,-1.0723393686726412,True,1,0,0,0,0,0,1,0,0
2872,False,-0.24373439588162435,0.5515921676420241,0.3521473293850405,0.5851336623582681,-0.6619784400491544,-0.09640128339378977,-1.3368769986949784,0.5881022547298194,True,0,0,0,1,0,0,0,0,0
2873,False,-0.24373439588162435,-1.4095064533854178,-0.9537648049352674,-0.7933248404255209,1.3546190822801014,-0.7463465877229601,-0.528846482535247,-2.5073421234482414,True,0,0,0,0,1,0,0,0,0
2874,False,-0.23421046241768367,-0.40653995016230304,-0.46177413438422754,-1.2068623912606575,0.14093145218238246,-0.7463465877229601,0.2791840336244843,-0.33229507890512,True,0,0,1,0,0,0,0,0,0
2875,False,-0.23421046241768367,-0.18530964564109115,-0.9624939264985124,-0.2419414393120053,2.001819252892311,-0.09640128339378977,-0.42784266801528065,-0.5036693280874122,True,0,0,0,1,0,0,0,0,0
2876,False,-0.23421046241768367,-0.011804631480828416,-0.10295194053219466,2.101438015420436,0.7726179673680743,-0.09640128339378977,0.17818021910451787,0.23682413742195785,True,1,0,0,0,1,0,0,0,0
2877,False,-0.23421046241768367,-0.9993529750124144,-0.9488670172708222,-0.7933248404255209,0.9974580610614018,-0.7463465877229601,1.2892221788241485,0.9787360846977932,True,0,0,0,0,1,0,0,0,0
2878,False,-0.23421046241768367,0.05407757062211846,0.05385626130528353,-0.3797872895903842,-1.3143591569846436,-0.09640128339378977,-0.023827409935414955,-1.3679579119949603,False,0,0,0,1,0,0,0,0,0
2879,False,-0.23421046241768367,-1.3105056385240226,1.3131604162381294,-0.5176331398687631,1.6895622844897968,-0.7463465877229601,0.48119166266441715,-1.2190835609052457,True,1,0,0,0,0,0,1,0,0
2880,False,-0.23421046241768367,0.24776820174694844,-0.0059836444337037385,-1.2068623912606575,-0.614647743507171,-0.7463465877229601,0.07717640458455147,0.8995401586282252,True,0,0,0,1,0,0,0,0,0
2881,False,-0.23421046241768367,1.5435022274021346,1.1926708898640168,-0.2419414393120053,0.5488239133826528,-0.7463465877229601,-0.3268388534953142,0.5149695921233672,True,0,0,0,0,0,0,0,0,0
2882,False,-0.23421046241768367,0.39981965817853793,0.12669110367009706,-0.2419414393120053,0.3490304529936443,-0.09640128339378977,1.4912298078640813,1.3176333959306479,True,0,0,0,0,1,0,0,0,0
2883,True,-0.23421046241768367,-1.326938150826836,-0.8003929541204241,0.3094419618015103,-1.5846759384180622,-0.7463465877229601,-1.235873184175012,0.13686152257149953,True,1,0,0,1,0,0,0,0,0
2884,False,-0.23421046241768367,-1.0479911827235198,-0.9188878169699038,0.9986712131934048,-0.8471155815336086,-0.09640128339378977,-0.3268388534953142,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
2885,False,-0.23421046241768367,0.7271258870248564,0.5820471124568395,-0.17301851417281586,-0.9474105819365028,-0.7463465877229601,-0.7308541115751799,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
2886,False,-0.23421046241768367,-0.25679614592138644,-0.22371795491962274,-0.9449552757317377,-0.030722450439266,-0.09640128339378977,0.9862107352642492,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
2887,False,-0.23421046241768367,0.4710018526754478,1.022453019380739,-0.5176331398687631,-0.9474105819365028,-0.7463465877229601,-0.42784266801528065,0.13686152257149953,True,1,0,0,0,1,0,0,0,0
2888,False,-0.23421046241768367,-0.7690442146202036,-0.7332458651723857,-0.7244019152863315,-0.6836718771733361,-0.7463465877229601,-0.3268388534953142,0.13686152257149953,True,1,0,1,0,0,0,0,0,0
2889,False,-0.23421046241768367,-0.8552641865794105,-0.8434065893347853,1.1365170634717836,1.2128529659575273,-0.7463465877229601,0.07717640458455147,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
2890,False,-0.23421046241768367,0.6003318106142581,1.1755088838946504,-0.2419414393120053,1.0122628413307502,-0.09640128339378977,0.2791840336244843,0.13686152257149953,False,0,1,0,1,0,0,0,0,0
2891,False,-0.23421046241768367,-0.1857914631314514,-0.18816949606477884,-1.1792932212049818,-1.1612081960854714,-0.7463465877229601,-0.42784266801528065,0.13686152257149953,True,0,0,0,0,0,0,0,0,0
2892,False,-0.23421046241768367,-1.4207657673706788,0.5464986536019956,0.1715961115231314,2.3185742663314115,-0.09640128339378977,-1.1348693696550456,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
2893,True,-0.23421046241768367,-0.07619066348213023,0.11180024923867912,-0.9311706907038998,0.735316647045392,-0.7463465877229601,0.9862107352642492,0.13686152257149953,False,1,0,0,0,1,0,0,1,0
2894,True,-0.23421046241768367,0.27573897500312644,-0.22301686031443,-1.1241548810936304,1.7279484004896768,4.453215846910403,0.5821954771843836,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
2895,True,-0.23421046241768367,0.40349668639444525,0.33518281485375667,-0.655478990147142,-0.03154808878826192,2.5033799339228917,1.2892221788241485,0.13686152257149953,True,0,0,0,1,0,0,0,0,1
2896,True,-0.23421046241768367,-0.5661736923632463,-0.5805849835346392,-0.8622477655647104,0.13230843474650825,-0.7463465877229601,0.07717640458455147,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
2897,True,-0.23421046241768367,-0.058997386720853105,-0.2592664137744667,1.2743629137501626,-0.41044018871154136,1.2034893252645509,-0.3268388534953142,0.13686152257149953,True,0,0,1,0,0,0,0,0,1
2898,False,-0.23421046241768367,-0.23638229961928012,-0.18998641729513752,-0.2419414393120053,1.437570600693572,-0.7463465877229601,-0.12483122445538138,-0.746778770398633,True,1,0,0,1,0,0,0,0,0
2899,False,-0.23421046241768367,-0.18530964564109115,-1.3260756640083327,0.5851336623582681,-1.1649494472424755,-0.09640128339378977,-1.235873184175012,-0.030243577644699534,True,0,0,0,1,0,0,0,0,0
2900,False,-0.23421046241768367,0.6596207207438538,0.30079955548359927,-0.1040955890336264,1.4494697976549524,-0.09640128339378977,-0.2258350389753478,-0.587228501634417,True,0,0,0,1,0,0,0,0,0
2901,False,-0.23421046241768367,0.3088322289462926,0.16044239043839054,2.9285131170907097,1.8990573669424693,0.5535440209353806,2.7032755821036782,-0.026984997966284768,True,0,0,1,0,0,0,0,1,0
2902,False,-0.23421046241768367,-0.016648165199713273,-0.3239646088902826,0.1715961115231314,-1.2062443658960154,1.2034893252645509,-0.9328617406151127,-0.14777277057555735,True,0,0,0,1,0,0,0,0,0
2903,False,-0.23421046241768367,-0.5016101486549697,-0.7246154893281819,-0.2419414393120053,-0.7035286775802632,0.5535440209353806,2.804279396623645,-0.5749676787745217,True,0,0,0,1,0,0,0,1,0
2904,False,-0.23421046241768367,0.12021336087788653,-0.11681583948558379,-0.5176331398687631,0.35163738007819045,1.2034893252645509,-0.3268388534953142,1.0870935657689744,True,0,0,0,1,0,0,0,0,0
2905,False,-0.23421046241768367,-0.18530964564109115,-1.0741160873027222,-0.2419414393120053,2.050049632734204,-0.09640128339378977,-0.528846482535247,-0.34694612576350814,True,0,0,0,1,0,0,0,0,0
2906,False,-0.23421046241768367,0.3271666523952651,-0.17791969042829883,-0.2419414393120053,-0.2011266278274994,-0.7463465877229601,0.48119166266441715,1.4715407992735279,True,1,0,1,0,0,0,0,0,0
2907,False,-0.23421046241768367,-0.23719378170830796,-0.25338116891960916,-1.0690165409822787,-0.27966727118004137,-0.7463465877229601,0.2791840336244843,-1.575710067063347,True,0,0,1,0,0,0,0,0,0
2908,False,-0.23421046241768367,1.7409459631887183,1.5925318045495862,0.03375026124475251,0.7143552396031634,-0.7463465877229601,-0.023827409935414955,-0.925464991606382,True,0,0,0,0,0,0,0,0,0
2909,False,-0.23421046241768367,-0.36472326376208775,-0.2123029497984562,-0.9311706907038998,-0.5374878279935086,-0.7463465877229601,-0.9328617406151127,-1.2475842946459692,True,1,0,0,0,1,0,0,0,0
2910,False,-0.23421046241768367,-0.1629431705622616,-0.2942816457464879,-0.5176331398687631,-0.7634493683765259,-0.7463465877229601,-0.12483122445538138,-1.8993387528585122,True,0,0,1,0,0,0,0,0,0
2911,False,-0.23421046241768367,-0.15041591581289449,-0.2912205284562097,-1.0690165409822787,-0.9843188944427916,-0.09640128339378977,0.3801878481444507,-0.10847826762670856,False,0,0,0,1,0,0,0,1,0
2912,False,-0.23421046241768367,-0.06252226204506774,-0.2654676449302561,-0.2419414393120053,0.32581649413495933,0.5535440209353806,-0.3268388534953142,1.4490748558217745,True,0,0,0,1,0,0,0,0,0
2913,True,-0.22468652895374297,-0.5821243871756996,-0.4567578518569329,-0.7933248404255209,0.43394106708165175,-0.09640128339378977,3.0062870256635774,1.5679054403002903,False,0,0,1,0,0,0,0,0,1
2914,False,-0.22468652895374297,0.10948658201354992,0.05261206524536399,-0.5176331398687631,-1.2745712140495031,-0.7463465877229601,-0.12483122445538138,-1.4817435677091704,False,0,0,0,1,0,0,0,0,0
2915,False,-0.22468652895374297,0.5518711146101274,1.1632051673021129,-0.3797872895903842,-0.9540912195312409,-0.7463465877229601,-0.528846482535247,0.3160323967915553,True,1,0,0,0,1,0,0,0,0
2916,True,-0.22468652895374297,-0.18530964564109115,-1.3791416134210914,0.3094419618015103,-1.4199642204644245,0.5535440209353806,-1.9428998858147768,-0.713564432101829,True,1,0,0,1,0,0,0,1,0
2917,False,-0.22468652895374297,-0.21627275910055924,-0.18728078459340772,-0.2419414393120053,1.4758988922919847,-0.7463465877229601,-0.2258350389753478,-0.4503581057854445,True,1,0,0,1,0,0,0,0,0
2918,False,-0.22468652895374297,-0.31933098440709357,-0.13374085572925115,3.0663589673690885,0.38563305148018645,-0.7463465877229601,-0.023827409935414955,-0.20147287248589235,True,0,0,1,0,0,0,0,0,0
2919,False,-0.22468652895374297,0.6978110965587261,0.27883850756882905,0.3094419618015103,-0.1118225974378924,-0.7463465877229601,0.5821954771843836,-0.0603164264818961,True,0,0,0,1,0,0,0,0,0
2920,False,-0.22468652895374297,0.898500760701421,0.4755992273303902,-1.2068623912606575,-0.6170698058564067,-0.7463465877229601,0.7842031062243163,0.04448464855458072,True,0,0,0,0,1,0,0,0,0
2921,False,-0.22468652895374297,-0.6682936415043422,-0.7129042470498916,-0.7933248404255209,-0.7669569693288877,-0.7463465877229601,-0.42784266801528065,-0.014418583338969226,True,1,0,1,0,0,0,0,0,0
2922,False,-0.22468652895374297,-0.23265455377280855,-0.30474869196485865,-0.5176331398687631,-0.9486377222216793,-0.09640128339378977,-0.12483122445538138,-1.4836316284545719,True,0,0,1,0,0,0,0,0,0
2923,False,-0.22468652895374297,0.11803250276362424,0.10834414907223595,-1.2068623912606575,1.118451225485714,-0.09640128339378977,-0.023827409935414955,0.8952605035176613,True,0,0,0,0,1,0,0,0,0
2924,True,-0.22468652895374297,-0.9919735597653175,-0.9583861045863971,-0.1040955890336264,-1.0860900886664309,-0.09640128339378977,-0.6298502970552134,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
2925,True,-0.22468652895374297,-0.2691712477790609,-0.35309459600744636,0.4472878120798892,-1.0446703584568342,-0.7463465877229601,-1.235873184175012,-0.9700031264866933,True,0,0,0,1,0,0,0,0,0
2926,False,-0.22468652895374297,0.8467941363411791,0.3152559287512358,-1.0690165409822787,-0.7570530237705841,0.5535440209353806,-0.12483122445538138,0.7376059086470137,True,0,0,0,1,0,0,0,0,0
2927,False,-0.22468652895374297,-0.6372290927837456,-0.4175755505413716,-1.0690165409822787,1.4668820002928005,-0.09640128339378977,-1.235873184175012,0.4288798081256718,True,0,0,0,1,0,0,0,1,0
2928,False,-0.22468652895374297,-0.7847920389104,-0.8426166235824554,1.1365170634717836,1.2752541626094331,-0.7463465877229601,-0.023827409935414955,-0.4889046930583734,True,0,0,0,1,0,0,0,0,0
2929,False,-0.22468652895374297,-0.4466068783080521,-0.5698611984467613,-1.0690165409822787,0.08916722133863801,-0.7463465877229601,0.3801878481444507,-0.6469507560077655,True,0,0,1,0,0,0,0,0,0
2930,False,-0.22468652895374297,-0.5853449567165288,-0.6913184328674781,-0.9311706907038998,-0.8518220915858483,-0.7463465877229601,-0.42784266801528065,-0.44428601107045584,True,1,0,1,0,0,0,0,0,0
2931,False,-0.22468652895374297,-0.18530964564109115,-1.3982982829150905,0.3094419618015103,-1.1523153727164146,0.5535440209353806,-1.3368769986949784,-0.06446239471064859,True,0,0,0,1,0,0,0,0,0
2932,False,-0.22468652895374297,-1.167786226116253,1.334588237270077,-0.2419414393120053,1.9462668427370526,-0.7463465877229601,0.48119166266441715,-1.2070783875607962,True,1,0,0,0,0,0,1,0,0
2933,False,-0.22468652895374297,-0.5397751656545597,-0.5486111197090879,-0.1040955890336264,-1.0981508720173492,0.5535440209353806,-0.6298502970552134,1.5193285303174169,True,0,0,0,1,0,0,0,0,0
2934,False,-0.22468652895374297,0.015608247839142936,-0.01943281136711969,-0.5176331398687631,-1.5362328712648199,-0.09640128339378977,-0.12483122445538138,-1.6195413972678394,False,0,0,0,1,0,0,0,0,0
2935,False,-0.22468652895374297,0.22362660959837052,-0.14979690964535564,-0.1040955890336264,2.036661983674252,-0.09640128339378977,1.9962488804639134,0.5540187994382776,False,0,0,0,0,1,0,0,0,1
2936,False,-0.22468652895374297,-0.08676528945477413,-0.17687298580646177,-0.7933248404255209,-0.1678693009778521,-0.7463465877229601,0.3801878481444507,-1.3702586053710097,True,0,0,1,0,0,0,0,0,0
2937,False,-0.2151625954898023,-0.7235505000040809,-0.6136055519820276,-0.9311706907038998,-0.4768547950524089,-0.7463465877229601,-0.3268388534953142,-0.4278406974520833,True,1,0,1,0,0,0,0,0,0
2938,False,-0.2151625954898023,-1.1918010241884205,-1.2460718824411257,1.6879004645852993,0.3484943081149472,0.5535440209353806,-0.528846482535247,-0.18291719419564412,False,0,0,0,0,1,0,0,0,0
2939,False,-0.2151625954898023,0.8259238313639946,0.7390528057324001,-0.9311706907038998,-0.8262752710177922,0.5535440209353806,-0.6298502970552134,-0.17633166876827713,True,0,0,1,0,0,0,0,0,0
2940,False,-0.2151625954898023,-0.2553253346350235,-0.15666961169062546,-0.9311706907038998,-0.014367183756281562,-0.7463465877229601,0.3801878481444507,-1.7814477831267606,True,0,0,1,0,0,0,0,0,0
2941,False,-0.2151625954898023,-0.577534441609636,-0.35558298812728545,-0.655478990147142,-0.5857824709282532,-0.09640128339378977,-1.3368769986949784,-0.8751126954709775,True,0,0,0,0,0,0,0,0,0
2942,False,-0.2151625954898023,-0.08757677154380196,0.02506200963285995,1.9635921651420571,0.5194366115176877,-0.7463465877229601,0.17818021910451787,0.35628463377980635,True,1,0,0,0,1,0,0,0,0
2943,False,-0.2151625954898023,0.3783914592651468,0.3135970006713431,1.5500546143069205,1.1266863117657087,-0.09640128339378977,-0.528846482535247,-1.4276392076311708,True,0,0,0,1,0,0,0,0,0
2944,False,-0.2151625954898023,-0.5717526317253127,0.1683025496740727,-0.9311706907038998,-0.6280944551784714,-0.7463465877229601,0.17818021910451787,0.8614129035563319,True,1,0,1,0,0,0,0,0,1
2945,False,-0.2151625954898023,-0.18530964564109115,-0.10364316056548328,-0.2419414393120053,0.19124747274870393,-0.09640128339378977,-1.1348693696550456,-0.12115263669503142,True,0,1,0,1,0,0,0,0,0
2946,False,-0.2151625954898023,-0.04117013957752298,-0.25369715522054115,0.1715961115231314,-1.1367164046290608,1.2034893252645509,-1.1348693696550456,-0.38676943798403307,True,0,0,0,1,0,0,0,0,0
2947,False,-0.2151625954898023,-0.2420119566119107,-0.1211409019795898,-1.0690165409822787,-0.1434489542316052,-0.7463465877229601,0.3801878481444507,-1.5573843058477397,True,0,0,1,0,0,0,0,0,0
2948,True,-0.2151625954898023,0.2820279611930921,0.6896206987803588,1.1365170634717836,-0.6096251927647727,4.453215846910403,-0.2258350389753478,1.7715806022623164,True,0,0,0,0,0,0,0,0,1
2949,False,-0.2151625954898023,-0.4748819573476155,-0.5337795127090947,-0.5176331398687631,-0.9197572691896144,-0.09640128339378977,-1.3368769986949784,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
2950,False,-0.2151625954898023,0.586764844438324,0.2810306625315444,-0.2419414393120053,1.4790406022243585,0.5535440209353806,-0.2258350389753478,-0.19746226603154818,True,0,0,0,1,0,0,0,0,0
2951,True,-0.2151625954898023,-0.020198399339210023,-0.23617966466262638,0.722979512636647,-0.06869438523377835,-0.7463465877229601,-2.0439037003347433,0.2995468857508617,True,0,0,0,0,0,0,0,0,0
2952,False,-0.2151625954898023,0.601574392563082,0.5640951407351432,-0.5176331398687631,0.893323247994934,1.2034893252645509,2.09725269498388,0.4221886122017472,True,0,0,0,0,0,0,0,0,0
2953,False,-0.2151625954898023,-1.2519774928528904,-1.0992764965144286,0.9986712131934048,-0.7956181849193311,-0.09640128339378977,-0.42784266801528065,-1.49652099282713,True,0,0,0,0,0,0,0,0,0
2954,True,-0.2151625954898023,1.1730606537609305,0.6203604514448379,-0.5176331398687631,0.28937733935277765,0.5535440209353806,1.895245065943947,-1.5138437979032238,True,0,0,0,0,0,1,0,0,0
2955,True,-0.2151625954898023,-1.2390444970590093,2.0902497268050175,0.03375026124475251,-0.47036026040286305,4.453215846910403,1.9962488804639134,-0.23614680354926212,False,0,0,0,0,0,0,0,0,1
2956,False,-0.2151625954898023,0.347276192913986,0.24690414203089425,1.5500546143069205,1.3019185171239538,-0.7463465877229601,-0.42784266801528065,-1.1068366746985376,True,0,0,0,1,0,0,0,0,0
2957,False,-0.2151625954898023,0.8412912734249591,0.33923138933444724,-1.2068623912606575,-0.6658095852435568,0.5535440209353806,-0.023827409935414955,0.7447561774054045,True,0,0,0,1,0,0,0,0,0
2958,False,-0.2151625954898023,0.0985062149963921,0.07544207548769709,-1.2068623912606575,-0.4701199238648607,-0.09640128339378977,-0.3268388534953142,-0.08907387557880933,True,0,0,0,1,0,0,0,0,0
2959,False,-0.2151625954898023,0.2436093560406808,0.6059040781772014,0.5851336623582681,1.6036980011510447,-0.7463465877229601,-0.2258350389753478,-0.6571254240069555,True,0,0,0,0,1,0,0,0,0
2960,True,-0.2151625954898023,-0.9469616626395552,-1.0693367945011267,0.3094419618015103,-0.04792143333551662,1.2034893252645509,-0.12483122445538138,0.8864018443106086,True,0,0,0,1,0,0,0,0,0
2961,True,-0.2151625954898023,-0.6646926897342812,-0.7625338454400153,-0.9311706907038998,0.9948541056805709,-0.7463465877229601,2.6022717675837117,1.491886176434861,True,1,0,0,1,0,0,0,0,0
2962,True,-0.2056386620258616,-1.027704130497824,-0.7411455226956842,0.4472878120798892,-0.6700515684766467,-0.09640128339378977,-0.7308541115751799,0.13686152257149953,False,0,0,0,1,0,0,0,0,1
2963,False,-0.2056386620258616,-1.2672942172832906,1.279488126045069,0.03375026124475251,1.551726617794123,-0.7463465877229601,0.5821954771843836,-0.9679329592371387,True,1,0,0,0,0,0,1,0,0
2964,False,-0.2056386620258616,-1.636975026466031,-0.23459973315796664,0.722979512636647,0.9769646969543867,-0.7463465877229601,0.07717640458455147,-0.881439982912522,True,1,0,0,1,0,0,0,1,0
2965,True,-0.2056386620258616,0.17143816774776824,0.04726004727332916,1.9635921651420571,0.9563752477605656,-0.7463465877229601,2.400264138543779,0.4670935485607428,True,0,0,0,0,0,1,0,0,0
2966,False,-0.2056386620258616,0.3081982585642396,0.014120983963091322,2.9285131170907097,1.960430230287775,0.5535440209353806,2.804279396623645,0.22739860320239472,True,0,0,1,0,0,0,0,0,0
2967,False,-0.2056386620258616,-0.02070557564485242,-0.21273743096223763,-0.9311706907038998,0.17485208806555827,-0.7463465877229601,0.8852069207442828,-0.3815442298711351,True,0,0,0,1,0,0,0,0,0
2968,False,-0.2056386620258616,0.8328467879360132,0.6806348383476066,-1.0690165409822787,1.225560466329562,-0.7463465877229601,2.5012679530637456,1.222739462866775,True,0,0,0,1,0,0,0,0,0
2969,False,-0.2056386620258616,0.6112614600008517,1.1998793273540267,-0.2419414393120053,0.9578467363837604,-0.09640128339378977,0.17818021910451787,0.7854335325872974,True,0,1,0,1,0,0,0,0,0
2970,False,-0.2056386620258616,-0.12178581335938138,-0.2952691029369003,-0.1040955890336264,-1.2825404319037383,1.2034893252645509,-1.033865555135079,-0.32851956646617086,True,0,0,0,1,0,0,0,0,0
2971,False,-0.2056386620258616,-0.7310059916970241,-0.6053701590139887,-0.5176331398687631,0.8236423678076121,1.2034893252645509,1.0872145497842156,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
2972,True,-0.2056386620258616,-1.2000426391551093,-0.701647235079191,-0.9311706907038998,0.25778032813325663,-0.7463465877229601,-1.4378808132149448,0.13686152257149953,True,0,0,0,1,0,0,0,0,0
2973,False,-0.2056386620258616,-0.41211888952436937,-0.23023517237634414,0.3094419618015103,-0.06869438523377835,-0.09640128339378977,-0.528846482535247,-1.40540500840962,True,0,1,0,0,1,0,0,0,0
2974,False,-0.2056386620258616,-0.31509606225497955,-0.3415808451672386,-0.2419414393120053,1.3063084664378848,-0.7463465877229601,-0.12483122445538138,-0.9167156572070065,True,1,0,0,1,0,0,0,0,0
2975,True,-0.2056386620258616,-0.5695210559804861,-0.4818195153495979,0.03375026124475251,-1.2102310921620305,0.5535440209353806,-1.235873184175012,0.982574938529491,True,0,0,0,1,0,0,0,0,0
2976,False,-0.2056386620258616,-0.07606386940571963,0.037484221088247074,-0.1040955890336264,0.8387649965535463,-0.09640128339378977,-0.9328617406151127,0.37908692611757416,True,1,0,0,0,1,0,0,0,0
2977,False,-0.2056386620258616,-1.0178649101683617,-0.4268576481312475,-0.2419414393120053,0.8879327012757487,-0.7463465877229601,2.804279396623645,1.035812161031276,True,1,0,0,1,0,0,0,0,0
2978,False,-0.2056386620258616,0.7734310837300069,0.27972721904020015,-0.1040955890336264,1.7148393486530658,-0.09640128339378977,-0.3268388534953142,-0.3053134727496278,True,0,0,0,1,0,0,0,0,0
2979,False,-0.2056386620258616,-0.9643831687383714,-1.143455331213476,0.03375026124475251,-1.2199500491640354,0.5535440209353806,-1.033865555135079,-0.5534206423065183,True,1,0,0,1,0,0,0,0,0
2980,False,-0.2056386620258616,-0.1594690128686112,-0.0383722402792282,-1.0690165409822787,-0.2098657893502595,1.2034893252645509,-0.2258350389753478,-0.1775310441304971,True,0,0,1,0,0,0,0,0,0
2981,False,-0.19611472856192091,-0.5423110471827717,-0.42908930138157936,-0.655478990147142,1.0775677639758021,0.5535440209353806,1.0872145497842156,-0.15455486748859504,True,0,0,0,0,1,0,0,0,0
2982,False,-0.19611472856192091,0.06536224342266171,-0.16233761596359225,-0.3797872895903842,0.2906810505370271,1.2034893252645509,-0.2258350389753478,1.2943775122250933,True,0,0,0,1,0,0,0,0,0
2983,False,-0.19611472856192091,-0.24193588016606435,-0.42211785361726833,-0.2419414393120053,-0.06869438523377835,-0.09640128339378977,-0.12483122445538138,-1.3826193127348552,True,0,0,0,1,0,0,0,0,0
2984,False,-0.19611472856192091,-1.2798468308479398,-0.9585045994492466,-0.2419414393120053,0.2837827356451184,-0.7463465877229601,-0.7308541115751799,0.13686152257149953,True,1,0,0,0,1,0,0,0,0
2985,False,-0.19611472856192091,-0.026943844204253855,-0.11458418623525192,-1.0690165409822787,-0.0217578108970815,-0.09640128339378977,0.9862107352642492,0.16978382050461918,True,0,0,0,1,0,0,0,0,0
2986,False,-0.19611472856192091,1.2058749607359935,0.5533318573596488,0.9986712131934048,0.04931593158595915,-0.7463465877229601,-0.42784266801528065,1.0554071863092758,True,0,0,0,1,0,0,0,0,0
2987,False,-0.19611472856192091,0.362542199713822,0.46450020851015555,-0.2419414393120053,-0.06869438523377835,-0.09640128339378977,-0.12483122445538138,0.28798403631491126,True,0,1,0,1,0,0,0,0,0
2988,True,-0.19611472856192091,-0.4439949203339938,-0.5150770735226852,-0.7933248404255209,0.3600012401858628,-0.09640128339378977,2.9052832111436113,1.2237404395877645,False,0,0,1,0,0,0,0,0,1
2989,False,-0.19611472856192091,-0.38513711006419404,1.2561446380637213,1.6879004645852993,0.7360719550731176,-0.7463465877229601,0.5821954771843836,-1.783389744961184,True,0,0,0,0,1,0,0,0,0
2990,False,-0.19611472856192091,0.028896267046973637,-0.21872142153613636,-0.655478990147142,0.2453250511140868,1.2034893252645509,-0.2258350389753478,1.1578212348694892,True,0,0,0,1,0,0,0,0,0
2991,False,-0.19611472856192091,-0.22195313372375405,-0.2358439292178862,-0.2419414393120053,1.4751043330110152,-0.7463465877229601,-0.12483122445538138,-0.7256911112910228,True,1,0,0,1,0,0,0,0,0
2992,False,-0.19611472856192091,0.2673452071447448,-0.12121989855482278,-0.1040955890336264,2.216842942465957,-0.09640128339378977,2.09725269498388,0.782816893562319,True,0,0,0,0,1,0,0,0,1
2993,False,-0.19611472856192091,-0.3721533966397488,-0.46754088437623553,-1.0690165409822787,-0.08437718013011096,-0.7463465877229601,0.3801878481444507,-0.3197199852888939,True,0,0,1,0,0,0,0,0,0
2994,True,-0.19611472856192091,-0.5991401522300018,-0.5535286565173413,-0.2419414393120053,-0.6403345313202337,-0.09640128339378977,1.7942412514239805,0.13686152257149953,True,0,0,0,1,0,0,0,1,0
2995,False,-0.19611472856192091,0.23770075207994693,0.16780882107886655,0.1715961115231314,-0.29404858366991127,1.2034893252645509,-0.2258350389753478,0.13686152257149953,True,0,0,0,0,1,0,0,0,0
2996,False,-0.19611472856192091,-0.2614114503027322,-0.17173820841631765,0.03375026124475251,0.2886014770410187,-0.7463465877229601,-0.2258350389753478,-2.0614799282069014,True,0,0,0,0,1,0,0,0,0
